cue,forbidden,gameplan,hero_id,hero_ja,highground,main,matchup_rating,matchup_type,move,practice,rank,role,sub_role,sustain,targets,ultimate
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ロードホッグには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Roadhog,ロードホッグ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},タンク,ブルーザー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ロードホッグ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",オリーサには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Orisa,オリーサ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},タンク,ブルーザー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""オリーサ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",シグマには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Sigma,シグマ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},タンク,ストールワート,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""シグマ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ラインハルトには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Reinhardt,ラインハルト,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},タンク,ストールワート,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ラインハルト""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",アッシュには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Ashe,アッシュ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,シャープシューター,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""アッシュ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ウィドウメイカーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Widowmaker,ウィドウメイカー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,シャープシューター,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ウィドウメイカー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",エムレには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Emre,エムレ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,スペシャリスト,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""エムレ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",キャスディには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Cassidy,キャスディ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,シャープシューター,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""キャスディ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ソジョーンには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Sojourn,ソジョーン,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,シャープシューター,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ソジョーン""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ソルジャー76には正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Soldier: 76,ソルジャー76,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,スペシャリスト,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ソルジャー76""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ハンゾーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Hanzo,ハンゾー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,シャープシューター,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ハンゾー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",フレイヤには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Freja,フレイヤ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,リコン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""フレイヤ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",アンランには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Anran,アンラン,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,フランカー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""アンラン""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ゲンジには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Genji,ゲンジ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,フランカー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ゲンジ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",シオンには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Shion,シオン,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,フランカー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""シオン""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ソンブラには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Sombra,ソンブラ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,リコン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ソンブラ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",トレーサーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Tracer,トレーサー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,フランカー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""トレーサー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ベンチャーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Venture,ベンチャー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,フランカー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ベンチャー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",リーパーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Reaper,リーパー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,フランカー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""リーパー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
